Date,Close,Change,Fluctuation,Open,High,Low,Volume,Transaction,Market_cap
2014.7.17,558.94,3.67,0.66,557.62,559.16,557.57,329958,1875647,1.36E+08
2014.7.16,555.27,-3.88,-0.69,560.68,560.74,550.58,339894,2100838,1.35E+08
2014.7.15,559.15,-2.35,-0.42,564.68,565.02,559.15,384660,2341169,1.36E+08
2014.7.14,561.5,4.92,0.88,559.43,561.55,559.43,328157,2009748,1.36E+08
2014.7.11,556.58,-2.74,-0.49,559.36,559.84,556.57,318689,2323686,1.35E+08
2014.7.10,559.32,3.48,0.63,558.52,559.66,557.65,288185,1993085,1.36E+08
2014.7.9,555.84,0.94,0.17,554.02,556.44,552.98,309649,2009296,1.35E+08
2014.7.8,554.9,1.75,0.32,553.47,555.26,552.34,321586,2144962,1.34E+08
2014.7.7,553.15,0.25,0.05,554.56,554.59,550.97,305096,1816247,1.34E+08
2014.7.4,552.9,2.22,0.4,553.65,553.75,551.29,348299,1897077,1.34E+08
2014.7.3,550.68,1.65,0.3,549.21,551.01,548.93,280042,1922456,1.33E+08
2014.7.2,549.03,4.13,0.76,547.98,549.18,547.15,269147,1780873,1.33E+08
2014.7.1,544.9,7.84,1.46,538.44,544.91,537.75,244175,1534165,1.32E+08
2014.6.30,537.06,5.63,1.06,533.77,537.07,533.63,217626,1221425,1.30E+08
2014.6.27,531.43,1.39,0.26,531.36,532.27,529.75,223482,1190334,1.29E+08
2014.6.26,530.04,2.78,0.53,529.64,531.57,529.64,226099,1283399,1.28E+08
2014.6.25,527.26,-2.23,-0.42,529.8,530.98,527.23,237212,1428711,1.28E+08
2014.6.24,529.49,-0.47,-0.09,531.14,531.56,524.71,276109,1586298,1.28E+08
2014.6.23,529.96,-6.73,-1.25,537.9,538.44,529.96,263803,1547856,1.28E+08
2014.6.20,536.69,-0.1,-0.02,537.79,538.4,535.51,247598,1428351,1.30E+08
2014.6.19,536.79,-0.26,-0.05,539.14,539.92,535.47,283508,1509602,1.30E+08
2014.6.18,537.05,-0.85,-0.16,539.4,539.68,537.03,289639,1353502,1.30E+08
2014.6.17,537.9,1.88,0.35,537.32,539.12,537.13,300965,1408401,1.30E+08
2014.6.16,536.02,-0.32,-0.06,537.66,537.71,535.43,247375,1288928,1.30E+08
2014.6.13,536.34,0.2,0.04,536.59,536.74,533.98,267534,1375991,1.30E+08
2014.6.12,536.14,2.84,0.53,534.39,536.64,533.85,244375,1341210,1.30E+08
2014.6.11,533.3,0.66,0.12,533.99,534.32,532.26,235531,1401765,1.29E+08
2014.6.10,532.64,8.61,1.64,525.27,532.65,525.27,238614,1387343,1.29E+08
2014.6.9,524.03,0.91,0.17,525.16,526.67,520.89,231804,1335789,1.27E+08
2014.6.5,523.12,-8.16,-1.54,531.45,531.96,522.06,260962,1557912,1.26E+08
2014.6.3,531.28,-3.87,-0.72,535.19,535.43,526.65,271350,1658740,1.28E+08
2014.6.2,535.15,-11.38,-2.08,546.81,546.82,535.07,303748,1934547,1.29E+08
2014.5.30,546.53,-3.08,-0.56,551.07,551.07,546.31,339722,2143136,1.32E+08
2014.5.29,549.61,-0.35,-0.06,551.06,551.17,548.91,307093,2048991,1.33E+08
2014.5.28,549.96,1.99,0.36,550.36,550.37,548.54,375913,2102651,1.33E+08
2014.5.27,547.97,-0.86,-0.16,550.66,550.78,543.15,349127,2156350,1.32E+08
2014.5.26,548.83,-0.87,-0.16,552.35,552.6,548.83,307957,1794127,1.32E+08
2014.5.23,549.7,2.95,0.54,549.1,550.07,548.63,279284,1580056,1.32E+08
2014.5.22,546.75,1.16,0.21,548.58,549.15,546.24,314632,1705095,1.32E+08
2014.5.21,545.59,2.63,0.48,542.88,547.05,542.72,282141,1569172,1.31E+08
2014.5.20,542.96,-3.85,-0.7,548.09,548.73,538.65,406845,1983655,1.31E+08
2014.5.19,546.81,-10.78,-1.93,559.57,559.62,546.24,387918,2057867,1.31E+08
2014.5.16,557.59,-4.16,-0.74,561.5,561.54,556.62,393241,1981401,1.34E+08
2014.5.15,561.75,1.45,0.26,561.69,562.77,560.62,433224,2111715,1.35E+08
2014.5.14,560.3,3.14,0.56,559.15,560.35,557.85,366364,1940481,1.35E+08
2014.5.13,557.16,5.76,1.04,554.45,557.44,554.41,334971,1872724,1.34E+08
2014.5.12,551.4,1.21,0.22,551.85,551.99,550.52,345013,1627295,1.33E+08
2014.5.9,550.19,3.3,0.6,548.94,550.39,547.3,291441,1752791,1.32E+08
2014.5.8,546.89,-3.46,-0.63,552,552.28,543.81,324839,1816221,1.31E+08
2014.5.7,550.35,-8.31,-1.49,559.09,559.15,550.34,289226,1612890,1.32E+08
2014.5.2,558.66,-0.68,-0.12,561.68,562.06,558.08,291649,1673108,1.34E+08
2014.4.30,559.34,2.37,0.43,560.04,561.73,559.08,309987,1683432,1.35E+08
2014.4.29,556.97,0.01,0,559.87,560.55,555.81,337012,1741920,1.34E+08
2014.4.28,556.96,0.48,0.09,555.68,558.56,555.68,282641,1549153,1.34E+08
2014.4.25,556.48,-4.64,-0.83,561.94,562.3,555.5,314134,1751401,1.34E+08
2014.4.24,561.12,-4.35,-0.77,567.73,567.93,555.07,401551,2187742,1.35E+08
2014.4.23,565.47,-5.51,-0.97,573.68,573.88,565.47,370974,2262857,1.36E+08
2014.4.22,570.98,1.7,0.3,570.76,571.16,569.38,335429,2024241,1.37E+08
2014.4.21,569.28,-1.95,-0.34,573.05,573.06,569.28,339209,1862355,1.37E+08
2014.4.18,571.23,5.48,0.97,568,571.61,567.77,350595,2184302,1.37E+08
2014.4.17,565.75,-0.21,-0.04,568.8,569.03,565.75,386337,2461837,1.36E+08
2014.4.16,565.96,3.85,0.68,564.45,566.25,562.81,385313,2292326,1.36E+08
2014.4.15,562.11,0.07,0.01,565.13,565.18,562.01,361928,2023027,1.35E+08
2014.4.14,562.04,6.17,1.11,557.35,562.05,557.32,281989,1894629,1.35E+08
2014.4.11,555.87,0.77,0.14,548.5,555.88,548.44,302354,1858647,1.33E+08
2014.4.10,555.1,2.88,0.52,556.24,556.45,554.5,385752,1895635,1.33E+08
2014.4.9,552.22,-1.85,-0.33,556.73,556.75,552.17,415122,2148631,1.32E+08
2014.4.8,554.07,-0.16,-0.03,553.47,555.02,549.89,372971,2099160,1.33E+08
2014.4.7,554.23,-6.21,-1.11,557.58,559.1,553.67,384350,2211874,1.33E+08
2014.4.4,560.44,3.43,0.62,559.14,560.52,558.05,382410,2158937,1.34E+08
2014.4.3,557.01,-0.64,-0.11,560.2,560.85,556.69,428916,2654170,1.33E+08
2014.4.2,557.65,8.57,1.56,552.24,557.78,552.24,429492,2499924,1.34E+08
2014.4.1,549.08,7.5,1.38,544.51,549.08,544.06,330254,2075707,1.33E+08
2014.3.31,541.58,-2.52,-0.46,546.57,547.03,538.78,287620,1794233,1.32E+08
2014.3.28,544.1,2.64,0.49,542.35,544.45,542.34,301073,1800638,1.32E+08
2014.3.27,541.46,-2.67,-0.49,544.32,544.62,540.01,315846,2001505,1.32E+08
2014.3.26,544.13,5.08,0.94,541.65,544.13,540.94,376340,2136916,1.32E+08
2014.3.25,539.05,-6.55,-1.2,545.79,545.79,538.41,377418,2213814,1.31E+08
2014.3.24,545.6,-1.21,-0.22,549.35,549.43,545.58,372732,2107576,1.33E+08
2014.3.21,546.81,5.02,0.93,545.21,547.18,544.54,398549,2109352,1.33E+08
2014.3.20,541.79,-0.46,-0.08,541.4,542.29,539.15,369117,1869824,1.32E+08
2014.3.19,542.25,1.1,0.2,544.55,545.17,539.88,364064,1818457,1.32E+08
2014.3.18,541.15,5.33,0.99,540.03,541.43,539.12,381924,1759411,1.32E+08
2014.3.17,535.82,-8.45,-1.55,545.36,546.31,535.54,373685,2057300,1.30E+08
2014.3.14,544.27,-3.24,-0.59,542.87,546.51,542.42,406014,2097614,1.32E+08
2014.3.13,547.51,8.21,1.52,542.2,547.52,539.8,446408,2104606,1.33E+08
2014.3.12,539.3,-8.38,-1.53,548.12,548.19,538.79,421126,2087819,1.31E+08
2014.3.11,547.68,5.49,1.01,544.85,547.69,544.85,332093,1888389,1.33E+08
2014.3.10,542.19,-1.57,-0.29,545.63,545.74,541.85,314729,1835546,1.32E+08
2014.3.7,543.76,3.43,0.63,542.54,544.08,542.54,330789,1901217,1.32E+08
2014.3.6,540.33,3.56,0.66,538.29,540.4,537.98,333650,1880548,1.31E+08
2014.3.5,536.77,5.23,0.98,535.74,536.99,534.59,309500,1825654,1.30E+08
2014.3.4,531.54,1.68,0.32,528.18,532.56,528,288135,1761353,1.29E+08
2014.3.3,529.86,0.9,0.17,529.23,530.62,526.27,309998,1554717,1.29E+08
2014.2.28,528.96,0.59,0.11,529.86,529.97,527.51,317973,1723474,1.28E+08
2014.2.27,528.37,-0.86,-0.16,530.5,531.15,528.02,342015,1741054,1.28E+08
2014.2.26,529.23,0.62,0.12,529.59,529.79,528.01,350393,1749717,1.28E+08
2014.2.25,528.61,2.27,0.43,529.28,529.37,527.65,300491,1554538,1.28E+08
2014.2.24,526.34,-2.17,-0.41,530.38,530.98,526.34,300678,1531685,1.28E+08
2014.2.21,528.51,2.82,0.54,528.48,528.8,527.15,281064,1441843,1.28E+08
2014.2.20,525.69,-4.18,-0.79,530.28,530.35,525.68,319025,1640476,1.27E+08
2014.2.19,529.87,4.45,0.85,527.33,529.91,526.12,302651,1661036,1.28E+08
2014.2.18,525.42,3.42,0.66,523.79,525.63,523.17,317030,1646691,1.27E+08
2014.2.17,522,-0.58,-0.11,524.25,524.37,521.05,312970,1655158,1.27E+08
2014.2.14,522.58,0.76,0.15,523.9,524.71,522.35,304304,1663680,1.27E+08
2014.2.13,521.82,1.18,0.23,521.79,522.47,520.26,335855,1736798,1.26E+08
2014.2.12,520.64,1.74,0.34,522.28,522.28,519.96,363289,1744447,1.26E+08
2014.2.11,518.9,0.43,0.08,520.12,520.51,517.68,334358,1757331,1.26E+08
2014.2.10,518.47,4.02,0.78,517.45,518.48,516.63,309038,1620475,1.25E+08
2014.2.7,514.45,4.58,0.9,513.84,514.87,512.72,317537,1577516,1.24E+08
2014.2.6,509.87,4.25,0.84,507.52,510.65,507.52,570169,1704394,1.23E+08
2014.2.5,505.62,-1.94,-0.38,511.12,511.89,505.62,448618,1697640,1.21E+08
2014.2.4,507.56,-6.06,-1.18,506.64,507.97,505.12,451899,1666442,1.22E+08
2014.2.3,513.62,-1.58,-0.31,513.03,515.45,511.19,421814,1519396,1.23E+08
2014.1.29,515.2,5.91,1.16,512.13,515.25,512.13,389475,1670894,1.23E+08
2014.1.28,509.29,1.78,0.35,508.58,509.71,502.84,453644,1858883,1.22E+08
2014.1.27,507.51,-12.8,-2.46,509.12,511.38,507.48,516999,1700254,1.22E+08
2014.1.24,520.31,-2.41,-0.46,522.25,524,516.19,356084,1910890,1.25E+08
2014.1.23,522.72,-0.35,-0.07,524.91,526.82,522.72,447490,2084008,1.25E+08
2014.1.22,523.07,2.08,0.4,522.61,523.48,521.29,428563,1904678,1.25E+08
2014.1.21,520.99,1,0.19,521.26,521.49,519.66,426381,1963196,1.25E+08
2014.1.20,519.99,1.89,0.36,519.38,520.55,516.92,357629,1619973,1.24E+08
2014.1.17,518.1,0.27,0.05,519,519.15,515.44,389352,1759531,1.24E+08
2014.1.16,517.83,1.86,0.36,518.5,518.93,517.38,404470,1829231,1.24E+08
2014.1.15,515.97,3.7,0.72,515.56,516.28,514.12,414458,1872382,1.23E+08
2014.1.14,512.27,-0.65,-0.13,511.48,514.75,511.41,410676,1625767,1.23E+08
2014.1.13,512.92,2.73,0.54,511.59,513.76,511.59,375911,1538873,1.23E+08
2014.1.10,510.19,-1.41,-0.28,513.68,513.89,507.11,399613,1556093,1.22E+08
2014.1.9,511.6,1.82,0.36,511,512.3,510.54,363962,1536998,1.22E+08
2014.1.8,509.78,4.92,0.97,507.55,510.6,506.41,368752,1706753,1.22E+08
2014.1.7,504.86,4.24,0.85,500.42,505.02,500.42,332453,1304747,1.21E+08
2014.1.6,500.62,1.29,0.26,500.86,501.29,498.73,288711,1247219,1.20E+08
2014.1.3,499.33,3.05,0.61,496.67,499.33,493.79,295101,1282346,1.19E+08
2014.1.2,496.28,-3.71,-0.74,502.41,502.87,496.06,264271,1134128,1.18E+08
2013.12.30,499.99,3.22,0.65,498.41,500.05,497.54,234608,992814,1.19E+08
2013.12.27,496.77,7.9,1.62,490.02,496.8,489.53,262318,1010929,1.19E+08
2013.12.26,488.87,-2.21,-0.45,492.93,493.01,488.86,276931,1088063,1.17E+08
2013.12.24,491.08,1.45,0.3,491.53,491.87,490.1,267958,984188,1.17E+08
2013.12.23,489.63,1.22,0.25,490.32,490.96,489.4,254498,969373,1.17E+08
2013.12.20,488.41,4.24,0.88,484.77,488.41,483.84,265876,1036534,1.17E+08
2013.12.19,484.17,-1.48,-0.3,489.83,490.22,483.32,275566,1092056,1.15E+08
2013.12.18,485.65,-0.5,-0.1,486.83,489.26,483.81,291925,1240895,1.15E+08
2013.12.17,486.15,-2.04,-0.42,490.89,491.6,486.15,282713,1102142,1.15E+08
2013.12.16,488.19,-6.17,-1.25,495.75,496.16,488.19,276803,1095545,1.16E+08
2013.12.13,494.36,-1.28,-0.26,495.98,496.18,491.07,269032,1040074,1.17E+08
2013.12.12,495.64,0.86,0.17,492.31,496,492.29,283534,1108981,1.18E+08
2013.12.11,494.78,-2.94,-0.59,497.27,500.64,494.39,286345,1179412,1.17E+08
2013.12.10,497.72,-4.51,-0.9,502.89,503.41,495.82,304609,1376925,1.18E+08
2013.12.9,502.23,-4.09,-0.81,508.89,509.53,502.22,263247,1179844,1.19E+08
2013.12.6,506.32,0,0,506.24,508.12,506.2,294730,1160798,1.20E+08
2013.12.5,506.32,0.04,0.01,507.32,508.3,504.7,247184,1152545,1.20E+08
2013.12.4,506.28,-1.88,-0.37,507.53,510.39,504.54,301664,1376986,1.20E+08
2013.12.3,508.16,-4.53,-0.88,512.22,513.13,507.36,321166,1414432,1.20E+08
2013.12.2,512.69,-4.37,-0.85,518.09,518.34,512.69,287194,1267846,1.21E+08
2013.11.29,517.06,1.54,0.3,517.61,518.19,514.55,280428,1313650,1.22E+08
2013.11.28,515.52,3.87,0.76,514.41,515.75,513.82,299590,1428666,1.22E+08
2013.11.27,511.65,1.11,0.22,511.88,513.64,510.25,286753,1198369,1.21E+08
2013.11.26,510.54,2.78,0.55,509.04,510.57,507.15,259415,1215067,1.21E+08
2013.11.25,507.76,3.7,0.73,505.78,508.31,505.68,214715,1081882,1.21E+08
2013.11.22,504.06,3.01,0.6,503.89,504.86,502.89,265965,1440210,1.20E+08
2013.11.21,501.05,-3.11,-0.62,504.87,504.89,499.99,244894,1120270,1.18E+08
2013.11.20,504.16,-1.34,-0.27,506.15,507.09,504.03,237711,1162317,1.19E+08
2013.11.19,505.5,-4.04,-0.79,509.27,510.67,504.05,300518,1610454,1.20E+08
2013.11.18,509.54,-3.2,-0.62,515.22,515.22,508.98,290392,1471097,1.20E+08
2013.11.15,512.74,0.99,0.19,514.07,514.67,512,313006,1404336,1.21E+08
2013.11.14,511.75,6.15,1.22,509.35,511.89,506.85,275824,1332869,1.21E+08
2013.11.13,505.6,-5.13,-1,511.62,512.83,504.92,298350,1326542,1.19E+08
2013.11.12,510.73,7.79,1.55,504.13,510.73,504.13,288488,1378630,1.20E+08
2013.11.11,502.94,-12.8,-2.48,517.37,517.92,502.44,364343,1834826,1.19E+08
2013.11.8,515.74,-4.91,-0.94,517.02,521.06,515.61,311361,1479151,1.22E+08
2013.11.7,520.65,-5.34,-1.02,527.91,527.91,520.21,344484,1640117,1.23E+08
2013.11.6,525.99,-2.74,-0.52,528.75,529.89,525.89,319359,1522087,1.24E+08
2013.11.5,528.73,-4.91,-0.92,535,535.22,528.24,326606,1501813,1.24E+08
2013.11.4,533.64,-1.1,-0.21,536.21,536.46,533.63,310688,1596181,1.26E+08
2013.11.1,534.74,2.3,0.43,533.9,534.87,533.41,366454,1751719,1.26E+08
2013.10.31,532.44,-5.24,-0.97,537.71,537.71,532.44,313108,1704631,1.25E+08
2013.10.30,537.68,3.77,0.71,535.98,538.08,535,347654,1655735,1.26E+08
2013.10.29,533.91,-1.07,-0.2,535.9,536.19,533.47,328172,1596424,1.25E+08
2013.10.28,534.98,0.96,0.18,536.38,536.77,533.96,331982,1544895,1.25E+08
2013.10.25,534.02,2.99,0.56,533.43,534.28,531.8,333908,1643780,1.25E+08
2013.10.24,531.03,5.65,1.08,526.21,531.04,524.36,323135,1550048,1.24E+08
2013.10.23,525.38,-6.51,-1.22,533.99,533.99,525.37,338965,1631555,1.23E+08
2013.10.22,531.89,2.55,0.48,530.26,531.9,529.4,310884,1512713,1.24E+08
2013.10.21,529.34,3.65,0.69,527.97,529.39,526.71,286347,1567888,1.24E+08
2013.10.18,525.69,4.17,0.8,522.51,525.69,521.6,294289,1591064,1.23E+08
2013.10.17,521.52,-4.16,-0.79,530.09,530.15,519.93,347536,1840973,1.22E+08
2013.10.16,525.68,-7.44,-1.4,534.9,535.49,524.55,411636,2137932,1.23E+08
2013.10.15,533.12,1.46,0.27,534.28,535.32,532.5,363013,1888626,1.24E+08
2013.10.14,531.66,-0.94,-0.18,534.58,534.67,531.5,352083,1826700,1.24E+08
2013.10.11,532.6,3.56,0.67,534.33,534.71,532.3,318024,1690997,1.24E+08
2013.10.10,529.04,0.21,0.04,528.5,531.45,528.5,304390,1586862,1.23E+08
2013.10.8,528.83,0.39,0.07,527.51,528.83,525.07,315893,1737712,1.23E+08
2013.10.7,528.44,-3.57,-0.67,533.79,534.56,528.43,300742,1595933,1.23E+08
2013.10.4,532.01,-0.01,0,531.68,532.94,527.88,287145,1693694,1.24E+08
2013.10.2,532.02,1.67,0.31,534.26,534.83,531.79,288869,1685601,1.24E+08
2013.10.1,530.35,-4.54,-0.85,534.09,536.01,524.86,352733,1787963,1.24E+08
2013.9.30,534.89,-2.61,-0.49,538,538,534.49,297046,1623810,1.25E+08
2013.9.27,537.5,4.67,0.88,535.21,537.7,535.04,293662,1640165,1.25E+08
2013.9.26,532.83,5.56,1.05,528.59,532.96,528.59,268923,1658285,1.24E+08
2013.9.25,527.27,-0.02,0,528.95,529.56,525.51,284317,1589796,1.23E+08
2013.9.24,527.29,0.22,0.04,527.31,528.89,523.84,304123,1706984,1.23E+08
2013.9.23,527.07,-0.04,-0.01,528.91,529.98,526.77,258523,1481782,1.23E+08
2013.9.17,527.11,0.91,0.17,527.54,528.17,525.76,221754,1225823,1.23E+08
2013.9.16,526.2,-4.69,-0.88,528.84,529.4,526.2,245491,1712063,1.23E+08
2013.9.13,530.89,1.31,0.25,530.69,531.76,530.34,247187,1464173,1.24E+08
2013.9.12,529.58,0.24,0.05,530.87,532.24,527.66,290178,1800756,1.23E+08
2013.9.11,529.34,6.19,1.18,526.38,529.34,526.28,278279,1615596,1.23E+08
2013.9.10,523.15,2.04,0.39,523.85,524.23,520.53,317323,1682480,1.22E+08
2013.9.9,521.11,-2.66,-0.51,526.67,526.85,520.22,469203,1530594,1.21E+08
2013.9.6,523.77,-4.29,-0.81,529.75,530.14,523.03,457622,1667234,1.22E+08
2013.9.5,528.06,1.9,0.36,529.19,529.67,527.98,351633,1475305,1.23E+08
2013.9.4,526.16,0.27,0.05,526.95,527.24,525.23,348329,1535491,1.22E+08
2013.9.3,525.89,0.71,0.14,527.71,529.2,525.7,343817,1637613,1.22E+08
2013.9.2,525.18,8.44,1.63,518.62,525.19,518.62,315982,1636509,1.22E+08
2013.8.30,516.74,-3.63,-0.7,522.11,523.04,515.83,399573,1964007,1.20E+08
2013.8.29,520.37,2.93,0.57,520.93,523.19,520.36,301613,1622813,1.21E+08
2013.8.28,517.44,-6.95,-1.33,514.59,519.8,511.65,387619,2283302,1.20E+08
2013.8.27,524.39,-9.34,-1.75,533.5,533.94,523.92,384922,1804620,1.22E+08
2013.8.26,533.73,4.54,0.86,532.43,533.91,532.37,332483,1462161,1.24E+08
2013.8.23,529.19,11.55,2.23,523.55,529.38,523.55,321633,1469247,1.23E+08
2013.8.22,517.64,-12.9,-2.43,524.87,525.06,514.64,461319,1856094,1.20E+08
2013.8.21,530.54,-7.03,-1.31,540.21,540.71,523.93,503870,2035887,1.23E+08
2013.8.20,537.57,-12.92,-2.35,550,551.46,537.56,516317,2130173,1.25E+08
2013.8.19,550.49,1.7,0.31,550.75,551.22,549.35,396154,1772905,1.28E+08
2013.8.16,548.79,-2.08,-0.38,544.77,549.79,544.6,397044,1634229,1.27E+08
2013.8.14,550.87,0.02,0,553.6,554.38,550.87,419740,1881629,1.28E+08
2013.8.13,550.85,0.6,0.11,552.06,552.52,548.51,459778,1964059,1.28E+08
2013.8.12,550.25,-4.68,-0.84,555.15,555.46,549.13,376523,1872837,1.28E+08
2013.8.9,554.93,-0.37,-0.07,556.79,557.1,553.65,349815,1749677,1.28E+08
2013.8.8,555.3,0.57,0.1,556.93,558.01,555.06,341179,1909276,1.28E+08
2013.8.7,554.73,-2.63,-0.47,556.94,559.14,554.73,352896,2034916,1.28E+08
2013.8.6,557.36,0.76,0.14,558.38,558.95,554.98,347130,2274833,1.29E+08
2013.8.5,556.6,4.84,0.88,553.68,556.92,553.32,342531,1960777,1.28E+08
2013.8.2,551.76,2.24,0.41,553.24,554.65,549.67,336338,2106549,1.27E+08
2013.8.1,549.52,-4.79,-0.86,557.68,557.79,549.52,328013,2276660,1.27E+08
2013.7.31,554.31,7.88,1.44,548.72,554.65,547.78,354847,2058878,1.28E+08
2013.7.30,546.43,5.45,1.01,542.86,546.43,542.64,366014,1835292,1.24E+08
2013.7.29,540.98,-4.33,-0.79,547.26,547.69,540.98,347425,1617741,1.23E+08
2013.7.26,545.31,3.37,0.62,543.87,545.33,542.51,326521,1555230,1.24E+08
2013.7.25,541.94,-1.66,-0.31,544.75,545.49,541.94,369445,1719016,1.23E+08
2013.7.24,543.6,1.96,0.36,543.44,544.09,541.56,358248,1667938,1.23E+08
2013.7.23,541.64,0.5,0.09,542.76,544.13,540.86,307929,1550356,1.23E+08
2013.7.22,541.14,-0.73,-0.13,543.66,544.83,541.14,326042,1559312,1.23E+08
2013.7.19,541.87,0.31,0.06,545.43,546.08,540.32,316479,1659890,1.23E+08
2013.7.18,541.56,-0.26,-0.05,544.02,544.3,541.56,327814,1665537,1.23E+08
2013.7.17,541.82,4.1,0.76,539.08,543.28,537.92,326258,1910172,1.23E+08
2013.7.16,537.72,6.05,1.14,533.77,537.72,533.36,339849,1822653,1.22E+08
2013.7.15,531.67,-0.8,-0.15,534.23,535.13,529.27,367032,1638797,1.21E+08
2013.7.12,532.47,5.22,0.99,530.37,532.48,528.23,398832,1507794,1.21E+08
2013.7.11,527.25,11.61,2.25,520.04,527.26,520.04,368638,1502438,1.20E+08
2013.7.10,515.64,-3.7,-0.71,521.41,521.88,515.64,422810,1544601,1.17E+08
2013.7.9,519.34,3.49,0.68,519.08,519.93,513.84,425635,1517420,1.18E+08
2013.7.8,515.85,-9.55,-1.82,526.48,528.5,515.85,330969,1397457,1.17E+08
2013.7.5,525.4,0.18,0.03,528.04,529.75,522.77,422876,1642729,1.19E+08
2013.7.4,525.22,3.91,0.75,524.48,526.45,517.51,384123,1654345,1.19E+08
2013.7.3,521.31,-5.61,-1.06,528.01,530.94,521.05,383106,1591134,1.18E+08
2013.7.2,526.92,-0.89,-0.17,531.99,532.38,525.28,345249,1777059,1.19E+08
2013.7.1,527.81,8.75,1.69,522.51,528.68,522.4,323104,1290658,1.20E+08
2013.6.28,519.06,6.81,1.33,516.63,519.65,514.63,373687,1578646,1.18E+08
2013.6.27,512.25,19.18,3.89,501.06,512.25,501.01,404481,1652003,1.16E+08
2013.6.26,493.07,12.11,2.52,490.45,495.02,482.36,382778,1647149,1.12E+08
2013.6.25,480.96,-27.69,-5.44,505.28,508.76,478.68,539035,2156166,1.09E+08
2013.6.24,508.65,-12.24,-2.35,523.5,523.59,508.65,379863,1326517,1.15E+08
2013.6.21,520.89,-4.7,-0.89,513.58,520.89,507.3,418345,1499040,1.18E+08
2013.6.20,525.59,-5.82,-1.1,524.88,531.96,521.02,445114,1543055,1.19E+08
2013.6.19,531.41,-2.85,-0.53,536.51,537.19,531.3,396654,1435388,1.20E+08
2013.6.18,534.26,9.76,1.86,526.93,534.27,519.81,394417,1491149,1.21E+08
2013.6.17,524.5,-11.54,-2.15,537.61,539.1,519.41,427795,1626851,1.19E+08
2013.6.14,536.04,-4.78,-0.88,545.98,546.55,534.31,486146,1510812,1.21E+08
2013.6.13,540.82,-5.38,-0.98,545.2,547.38,536,558006,1672464,1.22E+08
2013.6.12,546.2,-1.67,-0.3,545.34,550.98,545.25,471016,1730230,1.24E+08
2013.6.11,547.87,0.87,0.16,547.45,548.02,543.36,743226,2109303,1.24E+08
2013.6.10,547,11.25,2.1,538.49,547.8,537.94,546086,1740066,1.24E+08
2013.6.7,535.75,-13.34,-2.43,550.34,551.57,531.03,445955,2228915,1.21E+08
2013.6.5,549.09,-12.46,-2.22,560.38,560.56,549.09,463804,1884851,1.24E+08
2013.6.4,561.55,-7.86,-1.38,571.01,571.73,558.75,539189,2246040,1.27E+08
2013.6.3,569.41,-8.46,-1.46,576.23,578.31,569.4,410528,1938382,1.29E+08
2013.5.31,577.87,-3.26,-0.56,583.14,583.81,571.61,487625,2413936,1.31E+08
2013.5.30,581.13,-4.56,-0.78,586.67,587.89,580.24,455453,2262928,1.32E+08
2013.5.29,585.69,-0.07,-0.01,588.39,588.54,585.69,480766,2220636,1.32E+08
2013.5.28,585.76,8.2,1.42,579.87,585.76,579.6,504961,2495997,1.32E+08
2013.5.27,577.56,3.5,0.61,575.98,577.78,575.36,409441,2031709,1.31E+08
2013.5.24,574.06,4.72,0.83,572.26,574.07,569.42,449877,2145996,1.30E+08
2013.5.23,569.34,-4.91,-0.86,574.58,576.45,569.33,503896,2489741,1.29E+08
2013.5.22,574.25,1.56,0.27,575.08,575.22,573.39,450321,2280396,1.30E+08
2013.5.21,572.69,5.37,0.95,569.31,572.69,569.31,383528,2103088,1.29E+08
2013.5.20,567.32,1.26,0.22,567.82,567.93,565.69,377811,1925499,1.28E+08
2013.5.16,566.06,0.41,0.07,568.61,568.62,565.87,456864,2384617,1.28E+08
2013.5.15,565.65,5.18,0.92,563.18,565.8,563.01,432746,2107629,1.28E+08
2013.5.14,560.47,-5.25,-0.93,568.04,569.39,554.34,543624,2810708,1.27E+08
2013.5.13,565.72,-3.98,-0.7,571.76,572.12,565.72,450089,2264903,1.27E+08
2013.5.10,569.7,-3.65,-0.64,574.51,574.51,569.44,445329,2338600,1.28E+08
2013.5.9,573.35,-3.35,-0.58,579,579.33,572.82,470604,2472652,1.29E+08
2013.5.8,576.7,3.02,0.53,576.6,577.5,575.3,466322,2397655,1.30E+08
2013.5.7,573.68,6.55,1.15,569.69,573.76,568.73,475870,2321189,1.29E+08
2013.5.6,567.13,1.8,0.32,568.82,569.05,567.12,462952,2084575,1.27E+08
2013.5.3,565.33,4.85,0.87,563.87,565.33,559.49,479888,2262916,1.27E+08
2013.5.2,560.48,-3.39,-0.6,564.51,565.64,559.75,454128,2316814,1.26E+08
2013.4.30,563.87,-4.49,-0.79,570.24,570.28,562.31,505696,2703601,1.26E+08
2013.4.29,568.36,3.01,0.53,567.59,568.92,564.92,442123,2428631,1.27E+08
2013.4.26,565.35,5.95,1.06,562.69,565.64,562.06,489817,2531890,1.27E+08
2013.4.25,559.4,-4.41,-0.78,564.64,565.83,559,546572,2958172,1.25E+08
2013.4.24,563.81,9.44,1.7,559.01,564.01,558.45,475203,2716993,1.26E+08
2013.4.23,554.37,7.27,1.33,550.23,554.38,549.99,451233,2509479,1.24E+08
2013.4.22,547.1,5.64,1.04,540.69,548.23,540.44,434456,2600927,1.23E+08
