Date,Institution,Individual,Foreign,Total
2018-04-18,113666.0,-446994.0,341812.0,0.0
2018-04-19,-247848.0,78481.0,170767.0,0.0
2018-04-20,144875.0,351047.0,-481112.0,0.0
2018-04-23,-22872.0,353234.0,-302832.0,0.0
2018-04-24,170928.0,296854.0,-468233.0,0.0
2018-04-25,-25606.0,650100.0,-765928.0,0.0
2018-04-26,-91550.0,-63087.0,164669.0,0.0
2018-04-27,-376555.0,203712.0,184553.0,0.0
2018-04-30,-66251.0,-184730.0,296532.0,0.0
2018-05-02,-299659.0,293678.0,1872.0,0.0
2018-05-03,-38057.0,283924.0,-294339.0,0.0
2018-05-04,-787168.0,800255.0,976.0,0.0
2018-05-08,-187455.0,126146.0,5223.0,0.0
2018-05-09,228180.0,-20136.0,-229238.0,0.0
2018-05-10,90904.0,-86761.0,-39557.0,0.0
2018-05-11,159348.0,-446909.0,256514.0,0.0
2018-05-14,159218.0,-92898.0,-92058.0,0.0
2018-05-15,-216860.0,408670.0,-231936.0,0.0
2018-05-16,245685.0,-172044.0,13992.0,0.0
2018-05-17,92307.0,165525.0,-275079.0,0.0
2018-05-18,154823.0,-160856.0,-32672.0,0.0
2018-05-21,52583.0,-10958.0,-74965.0,0.0
2018-05-23,-254922.0,-102205.0,300805.0,0.0
2018-05-24,-210454.0,70836.0,54730.0,0.0
2018-05-25,108810.0,-529043.0,390444.0,0.0
2018-05-28,-78874.0,201157.0,-156337.0,0.0
2018-05-29,-127364.0,322507.0,-231057.0,0.0
2018-05-30,-526227.0,1198244.0,-754807.0,0.0
2018-05-31,-1131391.0,227401.0,857384.0,0.0
2018-06-01,-49782.0,-175879.0,210605.0,0.0
2018-06-04,120937.0,-125728.0,-11674.0,0.0
2018-06-05,-13950.0,78620.0,-73849.0,0.0
2018-06-07,272569.0,-414278.0,136604.0,0.0
2018-06-08,-646670.0,536760.0,78843.0,0.0
2018-06-11,308326.0,-281875.0,-10326.0,0.0
2018-06-12,132150.0,-14010.0,-124813.0,0.0
2018-06-14,-163093.0,616390.0,-479935.0,0.0
2018-06-15,226115.0,333630.0,-569705.0,0.0
2018-06-18,356436.0,-55893.0,-308116.0,0.0
2018-06-19,-31446.0,203003.0,-216238.0,0.0
2018-06-20,24214.0,-160750.0,115934.0,0.0
2018-06-21,-352988.0,444715.0,-117107.0,0.0
2018-06-22,-42392.0,-4367.0,18129.0,0.0
2018-06-25,131686.0,4055.0,-137236.0,0.0
2018-06-26,240920.0,142033.0,-324074.0,0.0
2018-06-27,-279429.0,93552.0,158932.0,0.0
2018-06-28,87477.0,162730.0,-284360.0,0.0
2018-06-29,-112009.0,-81615.0,163401.0,0.0
2018-07-02,-477622.0,319198.0,113362.0,0.0
2018-07-03,-163896.0,-50848.0,189730.0,0.0
2018-07-04,-141170.0,128592.0,-8146.0,0.0
2018-07-05,61783.0,26508.0,-108696.0,0.0
2018-07-06,543893.0,-112515.0,-463591.0,0.0
2018-07-09,190334.0,-108614.0,-95056.0,0.0
2018-07-10,-120154.0,32447.0,22847.0,0.0
2018-07-11,-122571.0,168082.0,168485.0,0.0
2018-07-12,-47129.0,59215.0,-26693.0,0.0
2018-07-13,-34372.0,-181786.0,208849.0,0.0
2018-07-16,-257201.0,298349.0,-62040.0,0.0
2018-07-17,50174.0,156897.0,-107845.0,0.0
2018-07-18,-254715.0,187798.0,61037.0,0.0
2018-07-19,-29089.0,-754.0,32263.0,0.0
2018-07-20,58779.0,81806.0,-138084.0,0.0
2018-07-23,166329.0,-74156.0,-35550.0,0.0
2018-07-24,227497.0,-299318.0,69725.0,0.0
2018-07-25,260752.0,-103687.0,-149529.0,0.0
2018-07-26,38520.0,-182657.0,140772.0,0.0
2018-07-27,-76139.0,-94869.0,170120.0,0.0
2018-07-30,-187958.0,14020.0,138181.0,0.0
2018-07-31,73101.0,-33744.0,-66087.0,0.0
2018-08-01,-88744.0,-103978.0,158179.0,0.0
2018-08-02,-418475.0,426304.0,-57281.0,0.0
2018-08-03,-52835.0,-109549.0,136142.0,0.0
2018-08-06,-73946.0,22448.0,6864.0,0.0
2018-08-07,-80677.0,-17072.0,33522.0,0.0
2018-08-08,-130158.0,-117749.0,351586.0,0.0
2018-08-09,149747.0,1413.0,-219113.0,0.0
2018-08-10,-95338.0,166146.0,-119529.0,0.0
2018-08-13,-38184.0,150389.0,-169717.0,0.0
2018-08-14,85410.0,-125068.0,-12793.0,0.0
2018-08-16,-15013.0,183696.0,-240574.0,0.0
2018-08-17,-250074.0,89084.0,96243.0,0.0
2018-08-20,728.0,396.0,-57410.0,0.0
2018-08-21,16171.0,-181535.0,103715.0,0.0
2018-08-22,-392654.0,151330.0,167776.0,0.0
2018-08-23,-139223.0,-50629.0,129917.0,0.0
2018-08-24,102267.0,-236050.0,70994.0,0.0
2018-08-27,-8658.0,-255040.0,211694.0,0.0
2018-08-28,-18907.0,-156588.0,109312.0,0.0
2018-08-29,457671.0,-230158.0,100829.0,0.0
2018-08-30,-301579.0,64758.0,200964.0,0.0
2018-08-31,-215241.0,-217069.0,396667.0,0.0
2018-09-03,-34981.0,244072.0,-260186.0,0.0
2018-09-04,37288.0,-71756.0,8062.0,0.0
2018-09-05,-195918.0,267906.0,-122463.0,0.0
2018-09-06,101770.0,136040.0,-305270.0,0.0
2018-09-07,515117.0,236467.0,-798545.0,0.0
2018-09-10,-79855.0,-44795.0,82250.0,0.0
2018-09-11,-33518.0,195692.0,-202871.0,0.0
2018-09-12,363701.0,177013.0,-571495.0,0.0
2018-09-13,228107.0,38962.0,-297800.0,0.0
2018-09-14,322763.0,-532087.0,203055.0,0.0
2018-09-17,-285295.0,88343.0,167186.0,0.0
2018-09-18,106115.0,-52546.0,-81229.0,0.0
2018-09-19,17180.0,-112428.0,383581.0,0.0
2018-09-20,202882.0,-458787.0,239721.0,0.0
2018-09-21,-7806.0,-214485.0,765058.0,0.0
2018-09-27,-31289.0,-155663.0,150697.0,0.0
2018-09-28,61223.0,146470.0,-238424.0,0.0
2018-10-01,-75458.0,123718.0,-62926.0,0.0
2018-10-02,-97381.0,330806.0,-251120.0,0.0
2018-10-04,-102039.0,615830.0,-533249.0,0.0
2018-10-05,94129.0,226641.0,-336576.0,0.0
2018-10-08,15673.0,131800.0,-167613.0,0.0
2018-10-10,44046.0,157797.0,-218723.0,0.0
2018-10-11,66985.0,354507.0,-437484.0,0.0
2018-10-12,-69663.0,-129127.0,165380.0,0.0
2018-10-15,-350299.0,312803.0,29361.0,0.0
2018-10-16,-150396.0,196953.0,-72098.0,0.0
2018-10-17,43974.0,-41561.0,2008.0,0.0
2018-10-18,-274096.0,332217.0,-57029.0,0.0
2018-10-19,161851.0,5503.0,-172926.0,0.0
2018-10-22,57934.0,56164.0,-115295.0,0.0
2018-10-23,-181129.0,756036.0,-587982.0,0.0
2018-10-24,527828.0,-213993.0,-330052.0,0.0
2018-10-25,543389.0,-248919.0,-311643.0,0.0
2018-10-26,31539.0,116399.0,-164667.0,0.0
2018-10-29,555483.0,-382421.0,-182654.0,0.0
2018-10-30,528501.0,-315837.0,-242144.0,0.0
2018-10-31,-409889.0,282887.0,107799.0,0.0
2018-11-01,-394612.0,79757.0,296966.0,0.0
2018-11-02,150113.0,-575659.0,422392.0,0.0
2018-11-05,-448909.0,491169.0,-61711.0,0.0
2018-11-06,-191524.0,173146.0,4695.0,0.0
2018-11-07,-69078.0,129190.0,-82941.0,0.0
2018-11-08,-201712.0,-301041.0,491540.0,0.0
2018-11-09,-329033.0,260090.0,45820.0,0.0
2018-11-12,34918.0,-72996.0,35980.0,0.0
2018-11-13,288613.0,26629.0,-322667.0,0.0
2018-11-14,2236.0,88968.0,-133191.0,0.0
2018-11-15,301025.0,-88577.0,-216211.0,0.0
2018-11-16,39986.0,2094.0,-34947.0,0.0
2018-11-19,189684.0,-76892.0,-98413.0,0.0
2018-11-20,80021.0,56833.0,-275887.0,0.0
2018-11-21,338396.0,63776.0,-409473.0,0.0
2018-11-22,-46066.0,144069.0,-105271.0,0.0
2018-11-23,-106897.0,107002.0,-8848.0,0.0
2018-11-26,513686.0,-439531.0,-81890.0,0.0
2018-11-27,49794.0,-226294.0,173333.0,0.0
2018-11-28,111712.0,-167722.0,24757.0,0.0
2018-11-29,-51466.0,-255610.0,299006.0,0.0
2018-11-30,41046.0,129631.0,-46892.0,0.0
2018-12-03,326745.0,-506491.0,181693.0,0.0
2018-12-04,-337980.0,262250.0,56680.0,0.0
2018-12-05,143399.0,131664.0,-273611.0,0.0
2018-12-06,129536.0,396553.0,-533854.0,0.0
2018-12-07,88010.0,-14473.0,-87480.0,0.0
2018-12-10,92462.0,134314.0,-245157.0,0.0
2018-12-11,480125.0,70482.0,-560695.0,0.0
2018-12-12,396992.0,-285989.0,-100329.0,0.0
2018-12-13,-68264.0,-183380.0,252377.0,0.0
2018-12-14,-41683.0,208876.0,-197404.0,0.0
2018-12-17,200907.0,-258045.0,58818.0,0.0
2018-12-18,450856.0,-136743.0,-328493.0,0.0
2018-12-19,248786.0,-258944.0,19652.0,0.0
2018-12-20,276529.0,-18867.0,-241458.0,0.0
2018-12-21,568968.0,-245017.0,-306168.0,0.0
2018-12-24,807640.0,-254312.0,-562855.0,0.0
2018-12-26,348913.0,-425637.0,39004.0,0.0
2018-12-27,-516136.0,272254.0,235526.0,0.0
2018-12-28,-117908.0,-74026.0,208677.0,0.0
2019-01-02,-359343.0,318966.0,8398.0,0.0
2019-01-03,-560683.0,104002.0,448216.0,0.0
2019-01-04,9818.0,-106799.0,96860.0,0.0
2019-01-07,187351.0,-254635.0,73990.0,0.0
2019-01-08,-28629.0,46257.0,-14513.0,0.0
2019-01-09,169690.0,-545196.0,389078.0,0.0
2019-01-10,-251064.0,-23276.0,273592.0,0.0
2019-01-11,-67827.0,-137138.0,173469.0,0.0
2019-01-14,-291065.0,83903.0,205008.0,0.0
2019-01-15,299056.0,-421682.0,119302.0,0.0
2019-01-16,-59973.0,-83711.0,132521.0,0.0
2019-01-17,-251116.0,6962.0,275733.0,0.0
2019-01-18,126474.0,-253250.0,139707.0,0.0
2019-01-21,7652.0,-122188.0,90652.0,0.0
2019-01-22,-173754.0,-9436.0,175257.0,0.0
2019-01-23,459171.0,-335652.0,-121209.0,0.0
2019-01-24,-294295.0,-220621.0,525150.0,0.0
2019-01-25,93117.0,-930750.0,865366.0,0.0
2019-01-28,-341538.0,-42372.0,392238.0,0.0
2019-01-29,-201742.0,14390.0,186734.0,0.0
2019-01-30,25481.0,-344944.0,313538.0,0.0
2019-01-31,-210400.0,-118515.0,324160.0,0.0
2019-02-01,-281994.0,-98315.0,341386.0,0.0
2019-02-07,-261140.0,49389.0,186769.0,0.0
2019-02-08,-86422.0,332259.0,-269823.0,0.0
2019-02-11,-51680.0,78021.0,-42763.0,0.0
2019-02-12,30690.0,-23145.0,-9250.0,0.0
2019-02-13,158376.0,-152129.0,-31448.0,0.0
2019-02-14,259021.0,-175356.0,-82627.0,0.0
2019-02-15,-68984.0,209578.0,-165606.0,0.0
2019-02-18,284204.0,-348839.0,53004.0,0.0
2019-02-19,140635.0,-145013.0,-1590.0,0.0
2019-02-20,-35246.0,-449889.0,478198.0,0.0
2019-02-21,-149673.0,-21419.0,163818.0,0.0
2019-02-22,27097.0,-23567.0,-2937.0,0.0
2019-02-25,85958.0,-21695.0,-49645.0,0.0
2019-02-26,-28925.0,-9776.0,50945.0,0.0
2019-02-27,182410.0,-144237.0,-51913.0,0.0
2019-02-28,302791.0,-47294.0,-253904.0,0.0
2019-03-04,42212.0,29317.0,-84974.0,0.0
2019-03-05,-160124.0,250882.0,-96591.0,0.0
2019-03-06,-177018.0,73365.0,121650.0,0.0
2019-03-07,-192626.0,122091.0,68158.0,0.0
2019-03-08,-139864.0,274267.0,-132204.0,0.0
2019-03-11,-34.0,77290.0,-151105.0,0.0
2019-03-12,132792.0,-70334.0,-11204.0,0.0
2019-03-13,-265748.0,109391.0,147352.0,0.0
2019-03-14,-578810.0,145087.0,430680.0,0.0
2019-03-15,600798.0,-485562.0,-115821.0,0.0
2019-03-18,235205.0,-190475.0,-52078.0,0.0
2019-03-19,-48304.0,63917.0,-7101.0,0.0
2019-03-20,46412.0,94163.0,-142897.0,0.0
2019-03-21,-132467.0,-350931.0,492331.0,0.0
2019-03-22,-553455.0,52946.0,487080.0,0.0
2019-03-25,-269918.0,331095.0,-71598.0,0.0
2019-03-26,-215588.0,165629.0,50515.0,0.0
2019-03-27,108301.0,43490.0,-165459.0,0.0
2019-03-28,-57827.0,90540.0,-17978.0,0.0
2019-03-29,113622.0,-211942.0,89735.0,0.0
2019-04-01,264744.0,-477997.0,206243.0,0.0
2019-04-02,-7826.0,-108848.0,148603.0,0.0
2019-04-03,159552.0,-496349.0,212982.0,0.0
2019-04-04,-35358.0,-382801.0,419434.0,0.0
2019-04-05,-84974.0,-138304.0,228753.0,0.0
2019-04-08,-177195.0,-102177.0,273692.0,0.0
2019-04-09,-12403.0,-188239.0,200280.0,0.0
2019-04-10,232774.0,-205713.0,-24916.0,0.0
2019-04-11,-158210.0,-143737.0,304955.0,0.0
2019-04-12,-64786.0,-178244.0,263046.0,0.0
2019-04-15,-154737.0,39840.0,116376.0,0.0
2019-04-16,-31159.0,-102736.0,132863.0,0.0
2019-04-17,20377.0,-51818.0,47950.0,0.0
2019-04-18,-194929.0,343526.0,-120135.0,0.0
2019-04-19,41846.0,1863.0,-50319.0,0.0
2019-04-22,-79798.0,80366.0,-5421.0,0.0
2019-04-23,4002.0,21565.0,-34197.0,0.0
2019-04-24,-381902.0,404038.0,-22362.0,0.0
2019-04-25,-58365.0,90316.0,-31021.0,0.0
2019-04-26,-122953.0,127886.0,-11453.0,0.0
2019-04-29,275018.0,-284791.0,12154.0,0.0
2019-04-30,-176357.0,-21371.0,231219.0,0.0
2019-05-02,-75616.0,-78080.0,124738.0,0.0
2019-05-03,-427747.0,231471.0,171079.0,0.0
2019-05-07,-267823.0,297497.0,11295.0,0.0
2019-05-08,-87124.0,63951.0,20538.0,0.0
2019-05-09,-752434.0,928112.0,-207410.0,0.0
2019-05-10,2556.0,322288.0,-347362.0,0.0
2019-05-13,-163502.0,322237.0,-173885.0,0.0
2019-05-14,276904.0,-31646.0,-251477.0,0.0
2019-05-15,-80315.0,98305.0,-35791.0,0.0
2019-05-16,61773.0,448459.0,-535199.0,0.0
2019-05-17,-6838.0,203841.0,-211695.0,0.0
2019-05-20,-20867.0,70693.0,-20187.0,0.0
2019-05-21,-93560.0,-19491.0,104952.0,0.0
2019-05-22,-92075.0,75229.0,2743.0,0.0
2019-05-23,-148436.0,57753.0,88781.0,0.0
2019-05-24,302609.0,6891.0,-315056.0,0.0
2019-05-27,158457.0,38444.0,-199365.0,0.0
2019-05-28,617734.0,121757.0,-716831.0,0.0
2019-05-29,151008.0,231238.0,-379405.0,0.0
2019-05-30,-64526.0,-46584.0,108231.0,0.0
2019-05-31,-139292.0,-64967.0,206529.0,0.0
2019-06-03,-93312.0,-176247.0,269216.0,0.0
2019-06-04,188623.0,2328.0,-196085.0,0.0
2019-06-05,121799.0,56633.0,-183044.0,0.0
2019-06-07,84609.0,-56600.0,-36656.0,0.0
2019-06-10,181933.0,-364734.0,189255.0,0.0
2019-06-11,231116.0,-294245.0,70604.0,0.0
2019-06-12,92456.0,-83011.0,-7470.0,0.0
2019-06-13,55576.0,122089.0,-154128.0,0.0
2019-06-14,-73758.0,174451.0,-103609.0,0.0
2019-06-17,141153.0,15747.0,-159909.0,0.0
2019-06-18,88213.0,-124469.0,256030.0,0.0
2019-06-19,230340.0,-517462.0,297780.0,0.0
2019-06-20,172317.0,-160004.0,-18326.0,0.0
2019-06-21,-158998.0,136978.0,22899.0,0.0
2019-06-24,173005.0,-70068.0,-110559.0,0.0
2019-06-25,-50532.0,5014.0,36755.0,0.0
2019-06-26,-59658.0,-67177.0,134308.0,0.0
2019-06-27,195817.0,-385742.0,205609.0,0.0
2019-06-28,-153395.0,-162926.0,318043.0,0.0
2019-07-01,-3991.0,-25475.0,170854.0,0.0
2019-07-02,-69412.0,29403.0,45445.0,0.0
2019-07-03,-77887.0,169571.0,-88648.0,0.0
2019-07-04,-21575.0,1008.0,26039.0,0.0
2019-07-05,125394.0,-110420.0,-18183.0,0.0
2019-07-08,-144559.0,101825.0,39445.0,0.0
2019-07-09,-148894.0,139619.0,5463.0,0.0
2019-07-10,-168504.0,-27625.0,212089.0,0.0
2019-07-11,-179559.0,-198412.0,362621.0,0.0
2019-07-12,-14865.0,13650.0,6009.0,0.0
2019-07-15,23337.0,-43505.0,11159.0,0.0
2019-07-16,-36717.0,-223299.0,264348.0,0.0
2019-07-17,-105709.0,86830.0,26763.0,0.0
2019-07-18,-150031.0,105630.0,42670.0,0.0
2019-07-19,353932.0,-488550.0,140863.0,0.0
2019-07-22,-167998.0,-65527.0,233681.0,0.0
2019-07-23,-5486.0,-271324.0,282355.0,0.0
2019-07-24,-72105.0,69625.0,702.0,0.0
2019-07-25,-188051.0,62475.0,129413.0,0.0
2019-07-26,-116503.0,-3514.0,113632.0,0.0
2019-07-29,109605.0,-4300.0,-109622.0,0.0
2019-07-30,-31408.0,-162986.0,192499.0,0.0
2019-07-31,90856.0,-67589.0,-31152.0,0.0
2019-08-01,69502.0,-63613.0,-14103.0,0.0
2019-08-02,296826.0,78845.0,-400294.0,0.0
2019-08-05,592276.0,-291725.0,-329447.0,0.0
2019-08-06,961951.0,-376645.0,-623178.0,0.0
2019-08-07,-150598.0,240314.0,-112603.0,0.0
2019-08-08,-165636.0,254261.0,-93351.0,0.0
2019-08-09,-248246.0,243325.0,-15846.0,0.0
2019-08-12,-187803.0,201684.0,-18192.0,0.0
2019-08-13,30716.0,165107.0,-213552.0,0.0
2019-08-14,-22643.0,44312.0,-48955.0,0.0
2019-08-16,-13707.0,93758.0,-105719.0,0.0
2019-08-19,177752.0,-52953.0,-138088.0,0.0
2019-08-20,-7951.0,-78917.0,68114.0,0.0
2019-08-21,76444.0,92431.0,-184325.0,0.0
2019-08-22,19882.0,162686.0,-161132.0,0.0
2019-08-23,49573.0,-70656.0,3174.0,0.0
2019-08-26,60957.0,98705.0,-153542.0,0.0
2019-08-27,127442.0,-17733.0,-130680.0,0.0
2019-08-28,32823.0,-45808.0,-11398.0,0.0
2019-08-29,42067.0,55485.0,-113981.0,0.0
2019-08-30,98231.0,-436974.0,328291.0,0.0
2019-09-02,128214.0,-19666.0,-119704.0,0.0
2019-09-03,243121.0,53972.0,-310334.0,0.0
2019-09-04,535052.0,-165678.0,-385466.0,0.0
2019-09-05,148661.0,-360157.0,208211.0,0.0
2019-09-06,-36864.0,-50754.0,82940.0,0.0
2019-09-09,19915.0,-200925.0,164386.0,0.0
2019-09-10,261949.0,-199510.0,-68305.0,0.0
2019-09-11,614975.0,-363483.0,-251832.0,0.0
2019-09-16,20202.0,-52150.0,22639.0,0.0
2019-09-17,68299.0,-47028.0,-37153.0,0.0
2019-09-18,81789.0,-165839.0,86179.0,0.0
2019-09-19,-149054.0,-70731.0,237468.0,0.0
2019-09-20,10706.0,-232960.0,231777.0,0.0
2019-09-23,85732.0,-11979.0,-79163.0,0.0
2019-09-24,355124.0,-135506.0,-216890.0,0.0
2019-09-25,233836.0,244840.0,-492700.0,0.0
2019-09-26,-204009.0,60497.0,127571.0,0.0
2019-09-27,-224035.0,178902.0,44375.0,0.0
2019-09-30,73069.0,-78527.0,-14196.0,0.0
2019-10-01,287445.0,-166166.0,-134212.0,0.0
2019-10-02,-395644.0,495997.0,-88748.0,0.0
2019-10-04,38788.0,102253.0,-167236.0,0.0
2019-10-07,68459.0,-68048.0,-24756.0,0.0
2019-10-08,357231.0,-312202.0,-42586.0,0.0
2019-10-10,-65097.0,215639.0,-156734.0,0.0
2019-10-11,116868.0,-146099.0,24407.0,0.0
2019-10-14,243689.0,-274372.0,13148.0,0.0
2019-10-15,9689.0,10563.0,-44629.0,0.0
2019-10-16,136942.0,-176436.0,8933.0,0.0
2019-10-17,142366.0,9125.0,-171017.0,0.0
2019-10-18,-53561.0,224933.0,-173832.0,0.0
2019-10-21,123412.0,51545.0,-197570.0,0.0
2019-10-22,517435.0,-575003.0,47169.0,0.0
2019-10-23,-159960.0,29054.0,126011.0,0.0
2019-10-24,-8745.0,-168730.0,137330.0,0.0
2019-10-25,58354.0,-107261.0,38442.0,0.0
2019-10-28,131331.0,-126454.0,-53378.0,0.0
2019-10-29,179082.0,-13586.0,-210253.0,0.0
2019-10-30,-297522.0,155688.0,81354.0,0.0
2019-10-31,132864.0,-167334.0,-22486.0,0.0
2019-11-01,-121712.0,-62114.0,144678.0,0.0
2019-11-04,476629.0,-536139.0,77101.0,0.0
2019-11-05,-121582.0,-221184.0,322309.0,0.0
2019-11-06,-249648.0,-32874.0,240929.0,0.0
2019-11-07,15144.0,67016.0,-116771.0,0.0
2019-11-08,51902.0,29246.0,-117392.0,0.0
2019-11-11,117936.0,130231.0,-276876.0,0.0
2019-11-12,-1603.0,33132.0,-63164.0,0.0
2019-11-13,-198197.0,249260.0,-93566.0,0.0
2019-11-14,264594.0,-57584.0,-253505.0,0.0
2019-11-15,879619.0,-690465.0,-199350.0,0.0
2019-11-18,6877.0,80556.0,-111595.0,0.0
2019-11-19,-148210.0,122668.0,-12213.0,0.0
2019-11-20,-175888.0,400826.0,-298484.0,0.0
2019-11-21,267905.0,247614.0,-565521.0,0.0
2019-11-22,117398.0,72592.0,-226489.0,0.0
2019-11-25,360686.0,-167002.0,-236137.0,0.0
2019-11-26,768866.0,54455.0,-857959.0,0.0
2019-11-27,71559.0,62504.0,-165752.0,0.0
2019-11-28,75453.0,58080.0,-150141.0,0.0
2019-11-29,91157.0,464025.0,-611475.0,0.0
2019-12-02,407220.0,65214.0,-505369.0,0.0
2019-12-03,161127.0,110802.0,-291826.0,0.0
2019-12-04,117479.0,297753.0,-434395.0,0.0
2019-12-05,191068.0,76565.0,-297297.0,0.0
2019-12-06,247526.0,-253502.0,-12813.0,0.0
2019-12-09,222153.0,-68578.0,-190276.0,0.0
2019-12-10,240766.0,-123112.0,-152988.0,0.0
2019-12-11,169975.0,-146718.0,-61644.0,0.0
2019-12-12,311987.0,-910587.0,580018.0,0.0
2019-12-13,610736.0,-1005152.0,398462.0,0.0
2019-12-16,1045976.0,-212367.0,-860346.0,0.0
2019-12-17,267009.0,-550418.0,283460.0,0.0
2019-12-18,-234580.0,-46633.0,275845.0,0.0
2019-12-19,-6621.0,-153809.0,140511.0,0.0
2019-12-20,403810.0,-346012.0,-86349.0,0.0
2019-12-23,805245.0,-318496.0,-499196.0,0.0
2019-12-24,438771.0,-81675.0,-372070.0,0.0
2019-12-26,473861.0,-474391.0,-46583.0,0.0
2019-12-27,-247565.0,132786.0,96877.0,0.0
2019-12-30,268217.0,114760.0,-393254.0,0.0
2020-01-02,-596951.0,551067.0,29963.0,0.0
2020-01-03,-655103.0,289814.0,376652.0,0.0
2020-01-06,-368993.0,260293.0,124847.0,0.0
2020-01-07,-21443.0,-194662.0,199858.0,0.0
2020-01-08,-330171.0,49881.0,292515.0,0.0
2020-01-09,-224873.0,117189.0,107437.0,0.0
2020-01-10,-341062.0,-48078.0,380336.0,0.0
2020-01-13,-240848.0,-68051.0,303148.0,0.0
2020-01-14,-544613.0,126194.0,390755.0,0.0
2020-01-15,-299274.0,343309.0,-59182.0,0.0
2020-01-16,-322720.0,208804.0,104305.0,0.0
2020-01-17,-319912.0,201781.0,103515.0,0.0
2020-01-20,-456856.0,-56678.0,491245.0,0.0
2020-01-21,-323266.0,385123.0,-87779.0,0.0
2020-01-22,286888.0,-231588.0,-53520.0,0.0
2020-01-23,-606925.0,598361.0,-25345.0,0.0
2020-01-28,-181606.0,731497.0,-597274.0,0.0
2020-01-29,-520275.0,396955.0,97406.0,0.0
2020-01-30,-510534.0,737756.0,-286065.0,0.0
2020-01-31,136834.0,319469.0,-432488.0,0.0
2020-02-03,201451.0,127578.0,-360910.0,0.0
2020-02-04,-680518.0,235427.0,429728.0,0.0
2020-02-05,-936102.0,489472.0,430716.0,0.0
2020-02-06,507622.0,-711204.0,188709.0,0.0
2020-02-07,-438137.0,376124.0,16255.0,0.0
2020-02-10,-173273.0,442724.0,-306424.0,0.0
2020-02-11,329189.0,-253458.0,-71098.0,0.0
2020-02-12,122966.0,55824.0,-198472.0,0.0
2020-02-13,-411356.0,26647.0,337352.0,0.0
2020-02-14,-76539.0,-25906.0,94984.0,0.0
2020-02-17,27901.0,177447.0,-220217.0,0.0
2020-02-18,-560875.0,835915.0,-341890.0,0.0
2020-02-19,18077.0,148429.0,-236663.0,0.0
2020-02-20,-341394.0,190604.0,117659.0,0.0
2020-02-21,-573434.0,351182.0,184813.0,0.0
2020-02-24,215849.0,774074.0,-970551.0,0.0
2020-02-25,185903.0,623510.0,-848655.0,0.0
2020-02-26,23210.0,876874.0,-962674.0,0.0
2020-02-27,-13566.0,499365.0,-540701.0,0.0
2020-02-28,260659.0,507380.0,-826381.0,0.0
2020-03-02,290115.0,547889.0,-892178.0,0.0
2020-03-03,-381596.0,684978.0,-355458.0,0.0
2020-03-04,-244014.0,-2394.0,223264.0,0.0
2020-03-05,-209554.0,284794.0,-102537.0,0.0
2020-03-06,-320971.0,886510.0,-610069.0,0.0
2020-03-09,-367014.0,1664203.0,-1378008.0,0.0
2020-03-10,466784.0,455364.0,-991367.0,0.0
2020-03-11,-741093.0,1371290.0,-707190.0,0.0
2020-03-12,-59690.0,866702.0,-884913.0,0.0
2020-03-13,341777.0,667213.0,-1153696.0,0.0
2020-03-16,-904210.0,1251152.0,-461781.0,0.0
2020-03-17,87791.0,732616.0,-891973.0,0.0
2020-03-18,-827602.0,1250455.0,-555012.0,0.0
2020-03-19,-191858.0,681607.0,-598344.0,0.0
2020-03-20,-310571.0,440601.0,-219764.0,0.0
2020-03-23,-581701.0,1138068.0,-652771.0,0.0
2020-03-24,379841.0,-318224.0,-105966.0,0.0
2020-03-25,-206819.0,490781.0,-281176.0,0.0
2020-03-26,-523242.0,849703.0,-348884.0,0.0
2020-03-27,-138989.0,344004.0,-281383.0,0.0
2020-03-30,-92145.0,316531.0,-230576.0,0.0
2020-03-31,-348261.0,492981.0,-111078.0,0.0
2020-04-01,-913184.0,1442152.0,-578940.0,0.0
2020-04-02,169178.0,374162.0,-540385.0,0.0
2020-04-03,-138707.0,328343.0,-211733.0,0.0
2020-04-06,1020938.0,-892032.0,-129539.0,0.0
2020-04-07,5163.0,164853.0,-191079.0,0.0
2020-04-08,-466788.0,536638.0,-36158.0,0.0
2020-04-09,-153562.0,402948.0,-260977.0,0.0
2020-04-10,-561464.0,447955.0,97151.0,0.0
2020-04-13,-567382.0,920409.0,-349390.0,0.0
2020-04-14,154807.0,-339500.0,156221.0,0.0
2020-04-16,-311888.0,640387.0,-383902.0,0.0
2020-04-17,-120948.0,-498821.0,566081.0,0.0
2020-04-20,-778745.0,1187120.0,-433553.0,0.0
2020-04-21,-433504.0,924314.0,-501347.0,0.0
2020-04-22,-519387.0,559315.0,-70742.0,0.0
2020-04-23,70757.0,1409.0,-100110.0,0.0
2020-04-24,-500210.0,714567.0,-239490.0,0.0
2020-04-27,519515.0,-532807.0,17737.0,0.0
2020-04-28,60099.0,26434.0,-89784.0,0.0
2020-04-29,202132.0,-439392.0,233349.0,0.0
2020-05-04,-977922.0,1723728.0,-791830.0,0.0
2020-05-06,416089.0,-110202.0,-309892.0,0.0
2020-05-07,-18891.0,269807.0,-262805.0,0.0
2020-05-08,167155.0,-261585.0,58019.0,0.0
2020-05-11,-420550.0,554027.0,-159958.0,0.0
2020-05-12,-319429.0,569576.0,-252163.0,0.0
2020-05-13,67968.0,245278.0,-326575.0,0.0
2020-05-14,-173416.0,709499.0,-537021.0,0.0
