측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20220620,서남권,구로구,22,9,0.032,0.014,0.3,0.002
20220620,서남권,영등포구,20,12,0.029,0.021,0.3,0.002
20220620,서남권,동작구,23,16,0.032,0.016,0.3,0.002
20220620,서남권,관악구,22,12,0.03,0.019,0.4,0.003
20220620,서남권,금천구,19,10,0.031,0.02,0.3,0.003
20220620,서남권,양천구,22,11,0.025,0.016,0.3,0.002
20220620,동남권,강남구,26,15,0.037,0.023,0.4,0.003
20220620,동남권,서초구,23,20,0.036,0.015,0.3,0.002
20220620,동남권,송파구,28,15,0.031,0.023,0.4,0.002
20220620,동남권,강동구,37,22,0.034,0.019,0.4,0.002
20220619,도심권,중구,22,14,0.03,0.013,0.3,0.003
20220619,도심권,종로구,24,15,0.034,0.011,0.4,0.003
20220619,도심권,용산구,26,16,0.036,0.012,0.3,0.003
20220619,서북권,은평구,25,20,0.033,0.009,0.4,0.002
20220619,서북권,서대문구,24,12,0.027,0.008,0.5,0.003
20220619,서북권,마포구,22,11,0.037,0.013,0.3,0.002
20220619,동북권,광진구,25,14,0.033,0.01,0.4,0.003
20220619,동북권,성동구,28,15,0.038,0.014,0.3,0.003
20220619,동북권,중랑구,27,14,0.035,0.011,0.3,0.003
20220619,동북권,동대문구,30,15,0.04,0.01,0.4,0.002
20220619,동북권,성북구,28,17,0.034,0.013,0.4,0.002
20220619,동북권,도봉구,26,15,0.033,0.01,0.7,0.002
20220619,동북권,강북구,29,16,0.032,0.009,0.3,0.002
20220619,동북권,노원구,28,16,0.025,0.013,0.4,0.002
20220619,서남권,강서구,25,13,0.035,0.01,0.3,0.003
20220619,서남권,구로구,22,10,0.04,0.006,0.3,0.002
20220619,서남권,영등포구,22,13,0.036,0.011,0.3,0.003
20220619,서남권,동작구,26,16,0.033,0.009,0.3,0.002
20220619,서남권,관악구,24,14,0.037,0.01,0.3,0.002
20220619,서남권,금천구,19,10,0.036,0.011,0.3,0.003
20220619,서남권,양천구,23,11,0.026,0.009,0.3,0.002
20220619,동남권,강남구,25,14,0.037,0.013,0.3,0.003
20220619,동남권,서초구,23,0,0.037,0.008,0.3,0.002
20220619,동남권,송파구,26,15,0.036,0.012,0.4,0.002
20220619,동남권,강동구,27,16,0.026,0.01,0.3,0.002
20220618,도심권,중구,18,11,0.022,0.016,0.3,0.003
20220618,도심권,종로구,23,13,0.025,0.015,0.4,0.003
20220618,도심권,용산구,23,13,0.027,0.015,0.3,0.003
20220618,서북권,은평구,21,14,0.025,0.012,0.4,0.002
20220618,서북권,서대문구,21,9,0.021,0.012,0.5,0.003
20220618,서북권,마포구,19,8,0.028,0.016,0.3,0.003
20220618,동북권,광진구,23,12,0.029,0.012,0.4,0.003
20220618,동북권,성동구,25,13,0.03,0.018,0.3,0.003
20220618,동북권,중랑구,26,14,0.03,0.015,0.4,0.003
20220618,동북권,동대문구,26,13,0.033,0.013,0.3,0.003
20220618,동북권,성북구,26,14,0.028,0.016,0.4,0.003
20220618,동북권,도봉구,23,14,0.03,0.011,0.7,0.002
20220618,동북권,강북구,27,15,0.028,0.01,0.3,0.002
20220618,동북권,노원구,29,17,0.02,0.016,0.4,0.003
20220618,서남권,강서구,23,10,0.028,0.012,0.3,0.003
20220618,서남권,구로구,18,6,0.034,0.007,0.3,0.002
20220618,서남권,영등포구,19,9,0.028,0.014,0.3,0.003
20220618,서남권,동작구,23,13,0.028,0.011,0.3,0.002
20220618,서남권,관악구,23,11,0.029,0.013,0.3,0.003
20220618,서남권,금천구,18,8,0.025,0.015,0.3,0.003
20220618,서남권,양천구,21,9,0.021,0.011,0.3,0.002
20220618,동남권,강남구,24,13,0.032,0.015,0.3,0.003
20220618,동남권,서초구,24,14,0.031,0.01,0.3,0.002
20220618,동남권,송파구,25,15,0.031,0.015,0.4,0.002
20220618,동남권,강동구,26,14,0.022,0.014,0.3,0.002
20220617,도심권,중구,27,19,0.031,0.026,0.4,0.003
20220617,도심권,종로구,404,21,0.034,0.022,0.5,0.003
20220617,도심권,용산구,34,23,0.035,0.026,0.5,0.003
20220617,서북권,은평구,33,26,0.04,0.016,0.4,0.002
20220617,서북권,서대문구,34,20,0.029,0.016,0.5,0.003
20220617,서북권,마포구,31,18,0.036,0.025,0.4,0.003
20220617,동북권,광진구,33,20,0.035,0.018,0.5,0.003
20220617,동북권,성동구,35,21,0.038,0.025,0.4,0.003
20220617,동북권,중랑구,34,20,0.041,0.022,0.4,0.003
20220617,동북권,동대문구,36,22,0.04,0.021,0.4,0.002
20220617,동북권,성북구,37,24,0.035,0.022,0.5,0.002
20220617,동북권,도봉구,33,23,0.042,0.016,0.7,0.002
20220617,동북권,강북구,36,22,0.041,0.015,0.4,0.002
20220617,동북권,노원구,33,22,0.039,0.021,0.4,0.003
20220617,서남권,강서구,35,21,0.034,0.022,0.5,0.003
20220617,서남권,구로구,33,19,0.036,0.018,0.4,0.002
20220617,서남권,영등포구,31,20,0.03,0.025,0.5,0.003
20220617,서남권,동작구,31,21,0.038,0.018,0.4,0.002
20220617,서남권,관악구,33,21,0.035,0.022,0.5,0.003
20220617,서남권,금천구,26,16,0.035,0.022,0.4,0.003
20220617,서남권,양천구,31,19,0.032,0.021,0.4,0.003
20220617,동남권,강남구,34,20,0.03,0.028,0.4,0.003
20220617,동남권,서초구,34,22,0.034,0.021,0.4,0.002
20220617,동남권,송파구,35,23,0.038,0.022,0.5,0.002
20220617,동남권,강동구,36,22,0.033,0.018,0.4,0.002
20220616,도심권,중구,12,7,0.026,0.016,0.3,0.003
20220616,도심권,종로구,13,9,0.027,0.014,0.4,0.003
20220616,도심권,용산구,15,9,0.029,0.016,0.3,0.003
20220616,서북권,은평구,19,14,0.028,0.01,0.3,0.002
20220616,서북권,서대문구,17,6,0.021,0.012,0.4,0.003
20220616,서북권,마포구,15,6,0.025,0.017,0.3,0.002
20220616,동북권,광진구,14,8,0.031,0.012,0.4,0.003
20220616,동북권,성동구,19,8,0.031,0.018,0.3,0.002
20220616,동북권,중랑구,18,9,0.03,0.017,0.3,0.003
20220616,동북권,동대문구,18,9,0.031,0.015,0.3,0.002
20220616,동북권,성북구,19,10,0.026,0.015,0.4,0.002
20220616,동북권,도봉구,16,7,0.028,0.009,0.5,0.002
20220616,동북권,강북구,18,8,0.028,0.009,0.3,0.002
20220616,동북권,노원구,15,8,0.028,0.012,0.3,0.002
20220616,서남권,강서구,19,8,0.026,0.014,0.3,0.003
20220616,서남권,구로구,12,6,0.033,0.008,0.3,0.002
20220616,서남권,영등포구,16,8,0.028,0.014,0.3,0.002
20220616,서남권,동작구,15,9,0.034,0.011,0.3,0.002
20220616,서남권,관악구,16,8,0.031,0.014,0.3,0.002
20220616,서남권,금천구,12,5,0.031,0.015,0.3,0.003
20220616,서남권,양천구,15,7,0.026,0.013,0.3,0.002
20220616,동남권,강남구,16,8,0.035,0.015,0.3,0.003
20220616,동남권,서초구,16,10,0.032,0.011,0.3,0.002
20220616,동남권,송파구,19,8,0.034,0.015,0.3,0.002
20220616,동남권,강동구,18,8,0.027,0.013,0.3,0.002
20220615,도심권,중구,9,5,0.021,0.017,0.3,0.003
20220615,도심권,종로구,9,5,0.022,0.014,0.3,0.002
20220615,도심권,용산구,11,7,0.022,0.017,0.3,0.003
20220615,서북권,은평구,12,8,0.026,0.009,0.3,0.002
20220615,서북권,서대문구,8,4,0.027,0.008,0.4,0.003
20220615,서북권,마포구,11,5,0.026,0.014,0.3,0.002
20220615,동북권,광진구,9,4,0.018,0.013,0.3,0.003
20220615,동북권,성동구,14,6,0.025,0.014,0.3,0.003
20220615,동북권,중랑구,11,3,0.023,0.011,0.3,0.002
20220615,동북권,동대문구,12,6,0.021,0.016,0.3,0.002
20220615,동북권,성북구,10,5,0.019,0.015,0.4,0.002
20220615,동북권,도봉구,8,3,0.018,0.011,0.5,0.002
20220615,동북권,강북구,10,3,0.021,0.009,0.2,0.002
20220615,동북권,노원구,10,5,0.021,0.012,0.3,0.002
20220615,서남권,강서구,15,6,0.025,0.014,0.4,0.002
20220615,서남권,구로구,10,4,0.023,0.011,0.3,0.002
20220615,서남권,영등포구,13,7,0.023,0.016,0.4,0.002
20220615,서남권,동작구,13,7,0.026,0.012,0.3,0.002
20220615,서남권,관악구,14,6,0.022,0.015,0.3,0.002
20220615,서남권,금천구,11,5,0.026,0.013,0.3,0.002
20220615,서남권,양천구,12,6,0.022,0.014,0.3,0.002
20220615,동남권,강남구,12,6,0.023,0.018,0.3,0.003
20220615,동남권,서초구,9,7,0.023,0.013,0.3,0.001
20220615,동남권,송파구,11,7,0.022,0.015,0.3,0.002
20220615,동남권,강동구,10,4,0.017,0.012,0.2,0.002
20220614,도심권,중구,11,5,0.029,0.013,0.3,0.003
20220614,도심권,종로구,11,5,0.033,0.007,0.3,0.002
20220614,도심권,용산구,13,6,0.033,0.01,0.2,0.003
20220614,서북권,은평구,13,8,0.035,0.004,0.2,0.002
20220614,서북권,서대문구,11,2,0.034,0.005,0.3,0.003
20220614,서북권,마포구,14,4,0.034,0.008,0.2,0.002
20220614,동북권,광진구,12,4,0.031,0.007,0.3,0.003
20220614,동북권,성동구,15,5,0.036,0.007,0.2,0.003
20220614,동북권,중랑구,13,4,0.033,0.006,0.2,0.002
20220614,동북권,동대문구,14,6,0.034,0.008,0.3,0.002
20220614,동북권,성북구,12,4,0.028,0.01,0.2,0.002
20220614,동북권,도봉구,11,4,0.033,0.004,0.3,0.002
20220614,동북권,강북구,15,5,0.031,0.006,0.2,0.002
20220614,동북권,노원구,11,5,0.035,0.004,0.2,0.002
20220614,서남권,강서구,17,4,0.033,0.008,0.3,0.002
20220614,서남권,구로구,13,2,0.032,0.004,0.3,0.001
20220614,서남권,영등포구,16,7,0.031,0.009,0.3,0.002
20220614,서남권,동작구,14,7,0.034,0.008,0.2,0.002
20220614,서남권,관악구,15,5,0.031,0.009,0.3,0.002
20220614,서남권,금천구,11,4,0.038,0.008,0.2,0.002
20220614,서남권,양천구,13,5,0.031,0.008,0.3,0.002
20220614,동남권,강남구,14,5,0.032,0.011,0.2,0.003
20220614,동남권,서초구,19,6,0.03,0.007,0.2,0.002
20220614,동남권,송파구,15,5,0.034,0.007,0.3,0.002
20220614,동남권,강동구,13,4,0.028,0.005,0.2,0.002
20220613,도심권,중구,20,16,0.038,0.015,0.4,0.003
20220613,도심권,종로구,21,15,0.038,0.011,0.4,0.003
20220613,도심권,용산구,24,18,0.039,0.015,0.3,0.003
20220613,서북권,은평구,24,21,0.043,0.008,0.4,0.002
20220613,서북권,서대문구,22,13,0.044,0.007,0.5,0.004
20220613,서북권,마포구,25,14,0.046,0.011,0.3,0.002
20220613,동북권,광진구,23,14,0.04,0.008,0.4,0.003
20220613,동북권,성동구,26,14,0.044,0.012,0.3,0.003
20220613,동북권,중랑구,24,13,0.038,0.01,0.3,0.002
20220613,동북권,동대문구,27,16,0.042,0.012,0.4,0.002
20220613,동북권,성북구,24,16,0.039,0.013,0.4,0.002
20220613,동북권,도봉구,22,14,0.04,0.009,0.6,0.002
20220613,동북권,강북구,28,17,0.037,0.007,0.3,0.002
20220613,동북권,노원구,23,15,0.032,0.009,0.3,0.002
20220613,서남권,강서구,27,17,0.046,0.012,0.4,0.002
20220613,서남권,구로구,27,14,0.048,0.008,0.3,0.001
20220613,서남권,영등포구,28,18,0.042,0.014,0.4,0.002
20220613,서남권,동작구,26,18,0.045,0.011,0.3,0.002
20220613,서남권,관악구,28,17,0.041,0.012,0.4,0.002
20220613,서남권,금천구,24,15,0.046,0.012,0.3,0.003
20220613,서남권,양천구,28,16,0.042,0.011,0.4,0.002
20220613,동남권,강남구,26,14,0.04,0.015,0.3,0.003
20220613,동남권,서초구,25,16,0.043,0.011,0.3,0.002
20220613,동남권,송파구,27,16,0.04,0.013,0.4,0.002
20220613,동남권,강동구,27,14,0.032,0.008,0.3,0.002
20220612,도심권,중구,18,13,0.057,0.011,0.3,0.003
20220612,도심권,종로구,19,13,0.059,0.008,0.3,0.003
20220612,도심권,용산구,22,15,0.058,0.011,0.3,0.003
20220612,서북권,은평구,24,17,0.058,0.007,0.4,0.002
20220612,서북권,서대문구,22,11,0.051,0.006,0.4,0.004
20220612,서북권,마포구,22,13,0.056,0.012,0.3,0.002
20220612,동북권,광진구,20,12,0.05,0.007,0.4,0.003
20220612,동북권,성동구,23,13,0.059,0.01,0.3,0.003
20220612,동북권,중랑구,21,12,0.053,0.008,0.3,0.002
20220612,동북권,동대문구,23,13,0.06,0.008,0.3,0.002
20220612,동북권,성북구,22,14,0.05,0.01,0.3,0.002
20220612,동북권,도봉구,18,12,0.051,0.006,0.5,0.002
20220612,동북권,강북구,22,14,0.054,0.007,0.3,0.002
20220612,동북권,노원구,20,13,0.049,0.008,0.3,0.002
20220612,서남권,강서구,22,13,0.057,0.011,0.4,0.003
20220612,서남권,구로구,21,10,0.056,0.005,0.3,0.001
20220612,서남권,영등포구,22,15,0.055,0.01,0.4,0.002
20220612,서남권,동작구,22,15,0.056,0.008,0.3,0.002
20220612,서남권,관악구,22,13,0.052,0.01,0.4,0.003
20220612,서남권,금천구,20,12,0.057,0.009,0.3,0.003
20220612,서남권,양천구,23,14,0.054,0.009,0.3,0.002
20220612,동남권,강남구,21,12,0.058,0.01,0.3,0.003
20220612,동남권,서초구,18,12,0.054,0.006,0.3,0.002
20220612,동남권,송파구,21,14,0.053,0.008,0.3,0.002
20220612,동남권,강동구,4,11,0.049,0.007,0.3,0.002
20220611,도심권,중구,18,13,0.045,0.015,0.3,0.003
20220611,도심권,종로구,20,13,0.045,0.011,0.3,0.003
20220611,도심권,용산구,25,15,0.044,0.018,0.3,0.003
20220611,서북권,은평구,21,16,0.041,0.009,0.4,0.002
20220611,서북권,서대문구,17,8,0.041,0.009,0.4,0.004
20220611,서북권,마포구,23,11,0.04,0.016,0.3,0.002
20220611,동북권,광진구,22,11,0.038,0.011,0.4,0.003
20220611,동북권,성동구,26,13,0.049,0.014,0.3,0.003
20220611,동북권,중랑구,23,12,0.043,0.011,0.3,0.002
20220611,동북권,동대문구,26,14,0.045,0.012,0.3,0.002
20220611,동북권,성북구,23,14,0.039,0.014,0.4,0.002
20220611,동북권,도봉구,19,11,0.042,0.008,0.5,0.002
20220611,동북권,강북구,23,12,0.044,0.007,0.3,0.002
20220611,동북권,노원구,22,14,0.04,0.011,0.4,0.002
20220611,서남권,강서구,24,12,0.04,0.014,0.4,0.003
20220611,서남권,구로구,25,12,0.042,0.011,0.4,0.001
20220611,서남권,영등포구,23,13,0.038,0.019,0.4,0.002
20220611,서남권,동작구,24,14,0.045,0.015,0.4,0.002
20220611,서남권,관악구,25,14,0.041,0.015,0.4,0.002
20220611,서남권,금천구,20,11,0.046,0.016,0.3,0.003
20220611,서남권,양천구,23,12,0.04,0.012,0.4,0.002
20220611,동남권,강남구,23,12,0.046,0.016,0.3,0.003
20220611,동남권,서초구,24,15,0.043,0.013,0.3,0.002
20220611,동남권,송파구,26,15,0.044,0.014,0.4,0.002
20220611,동남권,강동구,21,11,0.038,0.011,0.3,0.002
20220610,도심권,중구,21,16,0.03,0.021,0.4,0.003
20220610,도심권,종로구,25,17,0.03,0.018,0.4,0.003
20220610,도심권,용산구,26,18,0.031,0.023,0.4,0.003
20220610,서북권,은평구,29,20,0.028,0.014,0.4,0.002
20220610,서북권,서대문구,24,14,0.033,0.013,0.5,0.004
20220610,서북권,마포구,25,15,0.026,0.021,0.4,0.002
20220610,동북권,광진구,25,15,0.03,0.014,0.4,0.003
20220610,동북권,성동구,29,17,0.035,0.019,0.4,0.004
20220610,동북권,중랑구,27,15,0.031,0.015,0.3,0.002
20220610,동북권,동대문구,29,17,0.032,0.018,0.4,0.002
20220610,동북권,성북구,28,18,0.028,0.018,0.4,0.002
20220610,동북권,도봉구,25,16,0.029,0.013,0.6,0.002
20220610,동북권,강북구,26,15,0.032,0.009,0.3,0.002
20220610,동북권,노원구,24,16,0.029,0.013,0.4,0.002
20220610,서남권,강서구,29,14,0.026,0.021,0.4,0.003
20220610,서남권,구로구,29,15,0.03,0.017,0.4,0.001
20220610,서남권,영등포구,26,16,0.023,0.025,0.4,0.002
20220610,서남권,동작구,28,19,0.03,0.02,0.4,0.002
20220610,서남권,관악구,28,16,0.026,0.023,0.4,0.003
20220610,서남권,금천구,26,16,0.029,0.025,0.4,0.003
20220610,서남권,양천구,27,15,0.024,0.021,0.4,0.002
20220610,동남권,강남구,28,15,0.032,0.023,0.4,0.003
20220610,동남권,서초구,29,19,0.029,0.02,0.4,0.002
20220610,동남권,송파구,30,18,0.031,0.021,0.4,0.002
20220610,동남권,강동구,26,15,0.028,0.015,0.3,0.002
20220609,도심권,중구,20,13,0.032,0.016,0.3,0.003
20220609,도심권,종로구,23,14,0.029,0.016,0.4,0.003
20220609,도심권,용산구,25,15,0.03,0.02,0.3,0.003
20220609,서북권,은평구,24,18,0.03,0.012,0.4,0.002
20220609,서북권,서대문구,23,11,0.033,0.012,0.4,0.004
20220609,서북권,마포구,23,10,0.031,0.017,0.3,0.002
20220609,동북권,광진구,23,12,0.027,0.015,0.3,0.003
20220609,동북권,성동구,29,14,0.03,0.02,0.3,0.004
20220609,동북권,중랑구,26,13,0.027,0.017,0.3,0.003
20220609,동북권,동대문구,29,15,0.029,0.018,0.4,0.002
20220609,동북권,성북구,27,17,0.027,0.018,0.4,0.002
20220609,동북권,도봉구,22,13,0.028,0.014,0.6,0.003
20220609,동북권,강북구,22,13,0.03,0.011,0.3,0.002
20220609,동북권,노원구,23,14,0.029,0.016,0.3,0.002
20220609,서남권,강서구,24,9,0.032,0.015,0.3,0.003
20220609,서남권,구로구,25,10,0.031,0.012,0.3,0.001
20220609,서남권,영등포구,23,11,0.029,0.018,0.3,0.003
20220609,서남권,동작구,25,14,0.033,0.014,0.3,0.002
20220609,서남권,관악구,24,12,0.029,0.016,0.3,0.003
20220609,서남권,금천구,21,11,0.035,0.018,0.3,0.003
20220609,서남권,양천구,23,11,0.031,0.013,0.3,0.002
20220609,동남권,강남구,27,13,0.029,0.022,0.3,0.003
20220609,동남권,서초구,24,15,0.03,0.016,0.3,0.002
20220609,동남권,송파구,28,16,0.029,0.02,0.4,0.002
20220609,동남권,강동구,26,13,0.025,0.019,0.3,0.002
20220608,도심권,중구,12,8,0.036,0.015,0.3,0.003
20220608,도심권,종로구,14,8,0.037,0.012,0.3,0.002
20220608,도심권,용산구,16,10,0.039,0.015,0.3,0.003
20220608,서북권,은평구,22,13,0.038,0.01,0.3,0.002
20220608,서북권,서대문구,16,7,0.036,0.01,0.3,0.004
20220608,서북권,마포구,16,7,0.037,0.014,0.2,0.002
20220608,동북권,광진구,14,7,0.035,0.01,0.2,0.003
20220608,동북권,성동구,17,8,0.039,0.014,0.2,0.003
20220608,동북권,중랑구,15,7,0.037,0.012,0.2,0.002
20220608,동북권,동대문구,18,9,0.039,0.012,0.3,0.002
20220608,동북권,성북구,16,9,0.032,0.014,0.3,0.002
20220608,동북권,도봉구,16,8,0.036,0.009,0.5,0.003
20220608,동북권,강북구,17,8,0.038,0.01,0.2,0.002
20220608,동북권,노원구,13,8,0.041,0.009,0.3,0.002
20220608,서남권,강서구,19,8,0.036,0.014,0.3,0.003
20220608,서남권,구로구,19,7,0.036,0.011,0.3,0.001
20220608,서남권,영등포구,17,9,0.033,0.015,0.3,0.002
20220608,서남권,동작구,16,10,0.037,0.012,0.2,0.002
20220608,서남권,관악구,18,9,0.033,0.014,0.3,0.002
20220608,서남권,금천구,14,8,0.039,0.014,0.3,0.002
20220608,서남권,양천구,18,9,0.032,0.013,0.3,0.002
20220608,동남권,강남구,16,8,0.036,0.017,0.2,0.003
20220608,동남권,서초구,15,9,0.033,0.014,0.3,0.002
20220608,동남권,송파구,15,8,0.034,0.012,0.3,0.001
20220608,동남권,강동구,14,6,0.034,0.01,0.2,0.002
20220607,도심권,중구,5,2,0.033,0.011,0.3,0.003
20220607,도심권,종로구,5,2,0.033,0.009,0.3,0.002
20220607,도심권,용산구,6,3,0.041,0.01,0.2,0.003
20220607,서북권,은평구,5,4,0.035,0.006,0.2,0.002
20220607,서북권,서대문구,5,1,0.033,0.006,0.2,0.004
20220607,서북권,마포구,8,2,0.035,0.01,0.2,0.002
20220607,동북권,광진구,5,2,0.031,0.006,0.1,0.003
20220607,동북권,성동구,7,3,0.036,0.008,0.2,0.003
20220607,동북권,중랑구,6,2,0.032,0.008,0.2,0.002
20220607,동북권,동대문구,7,2,0.033,0.009,0.2,0.002
20220607,동북권,성북구,4,1,0.027,0.01,0.2,0.002
20220607,동북권,도봉구,4,2,0.03,0.006,0.4,0.003
20220607,동북권,강북구,8,2,0.03,0.007,0.2,0.002
20220607,동북권,노원구,5,2,0.031,0.006,0.2,0.002
20220607,서남권,강서구,10,2,0.035,0.011,0.3,0.002
20220607,서남권,구로구,9,2,0.035,0.009,0.3,0.001
20220607,서남권,영등포구,8,3,0.033,0.011,0.3,0.002
20220607,서남권,동작구,8,4,0.035,0.01,0.2,0.002
20220607,서남권,관악구,9,3,0.032,0.012,0.3,0.002
20220607,서남권,금천구,7,3,0.039,0.013,0.2,0.002
20220607,서남권,양천구,9,3,0.032,0.011,0.3,0.002
20220607,동남권,강남구,6,2,0.033,0.011,0.2,0.003
20220607,동남권,서초구,7,2,0.032,0.01,0.2,0.002
20220607,동남권,송파구,7,3,0.033,0.008,0.3,0.001
20220607,동남권,강동구,4,1,0.03,0.006,0.2,0.002
20220606,도심권,중구,5,3,0.032,0.008,0.3,0.003
20220606,도심권,종로구,7,4,0.031,0.006,0.3,0.003
20220606,도심권,용산구,8,4,0.037,0.008,0.2,0.003
20220606,서북권,은평구,9,6,0.031,0.004,0.3,0.002
20220606,서북권,서대문구,6,2,0.033,0.005,0.3,0.004
20220606,서북권,마포구,8,3,0.032,0.008,0.2,0.002
20220606,동북권,광진구,6,2,0.028,0.005,0.1,0.003
20220606,동북권,성동구,9,3,0.032,0.007,0.2,0.003
20220606,동북권,중랑구,7,3,0.03,0.006,0.2,0.002
20220606,동북권,동대문구,8,2,0.032,0.007,0.2,0.002
20220606,동북권,성북구,6,2,0.027,0.008,0.3,0.002
20220606,동북권,도봉구,6,3,0.029,0.005,0.5,0.003
20220606,동북권,강북구,9,3,0.029,0.005,0.2,0.002
20220606,동북권,노원구,8,3,0.031,0.004,0.2,0.002
20220606,서남권,강서구,11,4,0.03,0.008,0.3,0.002
